"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 18:18:55 IST 2023","Thu May 11 18:19:06 IST 2023","11459","","TestDashboard","TestDashboard","","","test_dashboard_active_user",""
"passed","Thu May 11 18:29:11 IST 2023","Thu May 11 18:30:07 IST 2023","56147","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 11 18:30:09 IST 2023","Thu May 11 18:31:07 IST 2023","57921","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 11 18:16:42 IST 2023","Thu May 11 18:16:48 IST 2023","6033","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Thu May 11 18:20:12 IST 2023","Thu May 11 18:20:23 IST 2023","10377","","TestDashboard","TestDashboard","","","test_dashboard_totalSales",""
"passed","Thu May 11 18:44:20 IST 2023","Thu May 11 18:45:02 IST 2023","41993","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 11 18:22:21 IST 2023","Thu May 11 18:22:48 IST 2023","27153","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Thu May 11 18:17:23 IST 2023","Thu May 11 18:17:28 IST 2023","5674","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 11 18:37:05 IST 2023","Thu May 11 18:38:02 IST 2023","56879","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 11 18:27:06 IST 2023","Thu May 11 18:28:07 IST 2023","61091","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 11 18:36:06 IST 2023","Thu May 11 18:37:03 IST 2023","57050","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 11 18:18:23 IST 2023","Thu May 11 18:18:28 IST 2023","5065","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 11 18:24:04 IST 2023","Thu May 11 18:24:28 IST 2023","23657","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Thu May 11 18:16:24 IST 2023","Thu May 11 18:16:31 IST 2023","7329","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Thu May 11 18:45:50 IST 2023","Thu May 11 18:46:35 IST 2023","44426","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 11 18:19:06 IST 2023","Thu May 11 18:19:16 IST 2023","10218","","TestDashboard","TestDashboard","","","test_dashboard_inactive_user",""
"passed","Thu May 11 18:38:04 IST 2023","Thu May 11 18:39:02 IST 2023","57761","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 11 18:23:14 IST 2023","Thu May 11 18:23:37 IST 2023","23302","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Thu May 11 18:16:33 IST 2023","Thu May 11 18:16:39 IST 2023","6173","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Thu May 11 18:20:25 IST 2023","Thu May 11 18:20:35 IST 2023","10619","","TestDashboard","TestDashboard","","","test_dashboard_totalUser",""
"passed","Thu May 11 18:20:00 IST 2023","Thu May 11 18:20:10 IST 2023","10150","","TestDashboard","TestDashboard","","","test_dashboard_totalPending",""
"passed","Thu May 11 18:18:30 IST 2023","Thu May 11 18:18:35 IST 2023","4799","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 11 18:41:08 IST 2023","Thu May 11 18:41:55 IST 2023","46742","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Thu May 11 18:41:57 IST 2023","Thu May 11 18:42:45 IST 2023","47575","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Thu May 11 18:45:04 IST 2023","Thu May 11 18:45:48 IST 2023","43941","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 11 18:42:47 IST 2023","Thu May 11 18:43:32 IST 2023","45171","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 11 18:16:15 IST 2023","Thu May 11 18:16:22 IST 2023","7069","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Thu May 11 18:17:31 IST 2023","Thu May 11 18:17:51 IST 2023","20894","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 11 18:48:25 IST 2023","Thu May 11 18:48:38 IST 2023","13412","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Thu May 11 18:19:47 IST 2023","Thu May 11 18:19:58 IST 2023","10835","","TestDashboard","TestDashboard","","","test_dashboard_totalOrder",""
"passed","Thu May 11 18:23:39 IST 2023","Thu May 11 18:24:02 IST 2023","22784","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Thu May 11 18:15:26 IST 2023","Thu May 11 18:15:37 IST 2023","11306","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Thu May 11 18:16:04 IST 2023","Thu May 11 18:16:13 IST 2023","8752","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Thu May 11 18:49:45 IST 2023","Thu May 11 18:50:00 IST 2023","14370","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Category",""
"passed","Thu May 11 18:40:19 IST 2023","Thu May 11 18:41:06 IST 2023","47130","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Thu May 11 18:15:48 IST 2023","Thu May 11 18:16:02 IST 2023","13535","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Thu May 11 18:31:09 IST 2023","Thu May 11 18:32:08 IST 2023","58761","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 11 18:17:15 IST 2023","Thu May 11 18:17:21 IST 2023","5740","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Thu May 11 18:43:34 IST 2023","Thu May 11 18:44:18 IST 2023","44082","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 11 18:32:10 IST 2023","Thu May 11 18:33:07 IST 2023","57276","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 11 18:18:01 IST 2023","Thu May 11 18:18:07 IST 2023","5874","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 11 18:18:09 IST 2023","Thu May 11 18:18:15 IST 2023","5165","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"broken","Thu May 11 18:39:04 IST 2023","Thu May 11 18:39:31 IST 2023","27332","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Thu May 11 18:22:48 IST 2023","Thu May 11 18:23:12 IST 2023","23597","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Thu May 11 18:39:31 IST 2023","Thu May 11 18:40:17 IST 2023","45511","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Thu May 11 18:17:54 IST 2023","Thu May 11 18:17:59 IST 2023","5839","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 11 18:18:17 IST 2023","Thu May 11 18:18:21 IST 2023","4195","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 11 18:16:58 IST 2023","Thu May 11 18:17:04 IST 2023","6261","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Thu May 11 18:47:40 IST 2023","Thu May 11 18:47:54 IST 2023","13652","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Thu May 11 18:15:37 IST 2023","Thu May 11 18:15:46 IST 2023","8830","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Thu May 11 18:48:09 IST 2023","Thu May 11 18:48:23 IST 2023","13232","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Thu May 11 18:47:54 IST 2023","Thu May 11 18:48:07 IST 2023","13248","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Thu May 11 18:26:03 IST 2023","Thu May 11 18:27:03 IST 2023","60343","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 11 18:24:59 IST 2023","Thu May 11 18:26:01 IST 2023","61851","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 11 18:33:09 IST 2023","Thu May 11 18:34:06 IST 2023","56506","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 11 18:28:09 IST 2023","Thu May 11 18:29:09 IST 2023","60026","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 11 18:48:40 IST 2023","Thu May 11 18:48:53 IST 2023","12863","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Thu May 11 18:35:07 IST 2023","Thu May 11 18:36:04 IST 2023","56600","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 11 18:34:08 IST 2023","Thu May 11 18:35:05 IST 2023","56825","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 11 18:16:50 IST 2023","Thu May 11 18:16:56 IST 2023","6274","","TestLogin","TestLogin","","","Login With Invalid Username",""
"failed","Thu May 11 18:50:02 IST 2023","Thu May 11 18:50:15 IST 2023","13240","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Vendors",""
"passed","Thu May 11 18:17:06 IST 2023","Thu May 11 18:17:13 IST 2023","6509","","TestLogin","TestLogin","","","Login With Invalid Username",""
"broken","Thu May 11 18:24:30 IST 2023","Thu May 11 18:24:59 IST 2023","29017","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 11 18:19:18 IST 2023","Thu May 11 18:19:45 IST 2023","26610","","TestDashboard","TestDashboard","","","test_dashboard_sumoftotal_user",""
"failed","Thu May 11 18:49:31 IST 2023","Thu May 11 18:49:45 IST 2023","14501","","TestInventDashboard","TestInventDashboard","","","Checking Dashboard data",""
