"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 26 18:37:05 IST 2023","Fri May 26 18:37:10 IST 2023","5299","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Fri May 26 18:36:34 IST 2023","Fri May 26 18:36:41 IST 2023","6499","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Fri May 26 19:09:37 IST 2023","Fri May 26 19:09:49 IST 2023","11714","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Fri May 26 19:06:56 IST 2023","Fri May 26 19:07:37 IST 2023","40441","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri May 26 18:40:31 IST 2023","Fri May 26 18:40:42 IST 2023","11453","","TestDashboard","TestDashboard","","","test_dashboard_active_user",""
"broken","Fri May 26 19:19:07 IST 2023","Fri May 26 19:19:28 IST 2023","20507","","TestInventory","TestInventory","","","Restocking the Items ",""
"failed","Fri May 26 18:41:20 IST 2023","Fri May 26 18:41:35 IST 2023","14518","","TestDashboard","TestDashboard","","","test_dashboard_totalOrder",""
"failed","Fri May 26 19:17:19 IST 2023","Fri May 26 19:17:39 IST 2023","20339","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Fri May 26 18:36:57 IST 2023","Fri May 26 18:37:03 IST 2023","5295","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Fri May 26 18:56:10 IST 2023","Fri May 26 18:57:05 IST 2023","55187","","TestOrder","TestOrder","","","Checking Order synchronization after creating a New Order for store",""
"passed","Fri May 26 18:44:43 IST 2023","Fri May 26 18:45:05 IST 2023","22515","","TestOrder","TestOrder","","","Search Functionality",""
"failed","Fri May 26 19:11:07 IST 2023","Fri May 26 19:11:23 IST 2023","15414","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Fri May 26 18:52:22 IST 2023","Fri May 26 18:53:18 IST 2023","55476","","TestOrder","TestOrder","","","Checking Order synchronization after creating a New Order for store",""
"passed","Fri May 26 19:01:37 IST 2023","Fri May 26 19:02:38 IST 2023","61550","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri May 26 18:38:30 IST 2023","Fri May 26 18:38:34 IST 2023","4571","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"broken","Fri May 26 19:19:28 IST 2023","Fri May 26 19:19:48 IST 2023","20076","","TestInventory","TestInventory","","","Restocking the Items ",""
"passed","Fri May 26 19:11:53 IST 2023","Fri May 26 19:11:54 IST 2023","1564","","","","","","Create a new Category",""
"broken","Fri May 26 18:59:08 IST 2023","Fri May 26 18:59:37 IST 2023","29503","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Fri May 26 18:53:20 IST 2023","Fri May 26 18:54:15 IST 2023","55210","","TestOrder","TestOrder","","","Checking Order synchronization after creating a New Order for store",""
"passed","Fri May 26 18:45:31 IST 2023","Fri May 26 18:45:53 IST 2023","22236","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri May 26 18:37:20 IST 2023","Fri May 26 18:37:26 IST 2023","5176","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Fri May 26 18:41:46 IST 2023","Fri May 26 18:41:55 IST 2023","9211","","TestDashboard","TestDashboard","","","test_dashboard_totalSales",""
"broken","Fri May 26 19:17:59 IST 2023","Fri May 26 19:18:20 IST 2023","20270","","TestInventory","TestInventory","","","Restocking the Items ",""
"broken","Fri May 26 18:58:04 IST 2023","Fri May 26 18:58:33 IST 2023","28991","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"broken","Fri May 26 19:18:47 IST 2023","Fri May 26 19:19:07 IST 2023","20193","","TestInventory","TestInventory","","","Restocking the Items ",""
"broken","Fri May 26 18:58:33 IST 2023","Fri May 26 18:59:01 IST 2023","28146","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Fri May 26 18:51:11 IST 2023","Fri May 26 18:52:20 IST 2023","68462","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Fri May 26 18:37:49 IST 2023","Fri May 26 18:37:54 IST 2023","4632","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri May 26 19:03:44 IST 2023","Fri May 26 19:04:44 IST 2023","59840","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri May 26 19:14:52 IST 2023","Fri May 26 19:15:08 IST 2023","16381","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Fri May 26 18:40:54 IST 2023","Fri May 26 18:41:18 IST 2023","24308","","TestDashboard","TestDashboard","","","test_dashboard_sumoftotal_user",""
"passed","Fri May 26 18:41:57 IST 2023","Fri May 26 18:42:19 IST 2023","21497","","TestDashboard","TestDashboard","","","test_dashboard_totalUser",""
"passed","Fri May 26 19:07:39 IST 2023","Fri May 26 19:08:20 IST 2023","41309","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri May 26 18:37:12 IST 2023","Fri May 26 18:37:18 IST 2023","6111","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Fri May 26 19:09:10 IST 2023","Fri May 26 19:09:21 IST 2023","11773","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Fri May 26 19:05:29 IST 2023","Fri May 26 19:06:10 IST 2023","40718","","TestOrder","TestOrder","","","Create a New Order for store",""
"failed","Fri May 26 19:16:56 IST 2023","Fri May 26 19:17:19 IST 2023","22508","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Fri May 26 18:38:23 IST 2023","Fri May 26 18:38:28 IST 2023","4449","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri May 26 19:04:46 IST 2023","Fri May 26 19:05:27 IST 2023","41453","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri May 26 18:37:28 IST 2023","Fri May 26 18:37:33 IST 2023","5245","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Fri May 26 19:02:40 IST 2023","Fri May 26 19:03:42 IST 2023","61493","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri May 26 18:44:17 IST 2023","Fri May 26 18:44:43 IST 2023","25645","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri May 26 18:59:37 IST 2023","Fri May 26 19:00:33 IST 2023","55358","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"failed","Fri May 26 19:11:23 IST 2023","Fri May 26 19:11:40 IST 2023","16995","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Fri May 26 18:47:32 IST 2023","Fri May 26 18:48:44 IST 2023","71707","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Fri May 26 19:13:58 IST 2023","Fri May 26 19:14:14 IST 2023","16388","","TestInventory","TestInventory","","","Create a new Category",""
