"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 29 10:45:17 IST 2023","Mon May 29 10:45:53 IST 2023","35606","","TestInventory","TestInventory","","","Restocking the Items ",""
"passed","Mon May 29 11:12:48 IST 2023","Mon May 29 11:12:53 IST 2023","4813","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Mon May 29 12:48:51 IST 2023","Mon May 29 12:49:47 IST 2023","56059","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Mon May 29 11:20:50 IST 2023","Mon May 29 11:20:59 IST 2023","9630","","TestDashboard","TestDashboard","","","test_dashboard_inactive_user",""
"passed","Mon May 29 10:41:56 IST 2023","Mon May 29 10:42:17 IST 2023","21614","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Mon May 29 12:56:38 IST 2023","Mon May 29 12:57:19 IST 2023","40327","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Mon May 29 12:42:23 IST 2023","Mon May 29 12:43:16 IST 2023","53627","","TestOrder","TestOrder","","","Checking Order synchronization after creating a New Order for store",""
"passed","Mon May 29 12:34:32 IST 2023","Mon May 29 12:34:53 IST 2023","21764","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Mon May 29 10:41:32 IST 2023","Mon May 29 10:41:54 IST 2023","21501","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Mon May 29 11:12:41 IST 2023","Mon May 29 11:12:46 IST 2023","4390","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Mon May 29 11:10:45 IST 2023","Mon May 29 11:10:53 IST 2023","8109","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Mon May 29 12:41:26 IST 2023","Mon May 29 12:42:21 IST 2023","55168","","TestOrder","TestOrder","","","Checking Order synchronization after creating a New Order for store",""
"passed","Mon May 29 12:37:44 IST 2023","Mon May 29 12:38:54 IST 2023","69353","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Mon May 29 12:27:21 IST 2023","Mon May 29 12:27:49 IST 2023","27605","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Mon May 29 10:39:34 IST 2023","Mon May 29 10:39:54 IST 2023","20114","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Mon May 29 12:51:47 IST 2023","Mon May 29 12:52:42 IST 2023","54909","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Mon May 29 11:11:37 IST 2023","Mon May 29 11:11:43 IST 2023","5645","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Mon May 29 12:45:13 IST 2023","Mon May 29 12:46:12 IST 2023","58679","","TestOrder","TestOrder","","","Checking Order synchronization after creating a New Order for store",""
"passed","Mon May 29 11:21:01 IST 2023","Mon May 29 11:21:26 IST 2023","24734","","TestDashboard","TestDashboard","","","test_dashboard_sumoftotal_user",""
"failed","Mon May 29 11:21:28 IST 2023","Mon May 29 11:21:43 IST 2023","14971","","TestDashboard","TestDashboard","","","test_dashboard_totalOrder",""
"failed","Mon May 29 12:58:21 IST 2023","Mon May 29 12:58:36 IST 2023","15314","","TestInventDashboard","TestInventDashboard","","","Checking Dashboard data",""
"passed","Mon May 29 12:35:20 IST 2023","Mon May 29 12:36:30 IST 2023","70388","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Mon May 29 10:44:38 IST 2023","Mon May 29 10:45:15 IST 2023","37817","","TestInventory","TestInventory","","","Restocking the Items ",""
"passed","Mon May 29 11:11:30 IST 2023","Mon May 29 11:11:35 IST 2023","5475","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Mon May 29 12:40:13 IST 2023","Mon May 29 12:41:23 IST 2023","70699","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Mon May 29 12:44:16 IST 2023","Mon May 29 12:45:11 IST 2023","54536","","TestOrder","TestOrder","","","Checking Order synchronization after creating a New Order for store",""
"passed","Mon May 29 10:40:43 IST 2023","Mon May 29 10:41:05 IST 2023","21562","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Mon May 29 12:53:43 IST 2023","Mon May 29 12:54:25 IST 2023","41368","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Mon May 29 12:49:49 IST 2023","Mon May 29 12:50:47 IST 2023","57699","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Mon May 29 10:42:43 IST 2023","Mon May 29 10:43:17 IST 2023","34480","","TestInventory","TestInventory","","","Restocking the Items ",""
"passed","Mon May 29 11:11:45 IST 2023","Mon May 29 11:11:50 IST 2023","5377","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Mon May 29 12:55:12 IST 2023","Mon May 29 12:55:53 IST 2023","40971","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Mon May 29 11:21:43 IST 2023","Mon May 29 11:21:53 IST 2023","9557","","TestDashboard","TestDashboard","","","test_dashboard_totalPending",""
"broken","Mon May 29 12:46:45 IST 2023","Mon May 29 12:47:15 IST 2023","29487","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Mon May 29 11:12:15 IST 2023","Mon May 29 11:12:19 IST 2023","4153","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Mon May 29 12:28:30 IST 2023","Mon May 29 12:28:56 IST 2023","26175","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Mon May 29 11:12:01 IST 2023","Mon May 29 11:12:06 IST 2023","5409","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Mon May 29 10:40:16 IST 2023","Mon May 29 10:40:41 IST 2023","24943","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Mon May 29 11:12:55 IST 2023","Mon May 29 11:12:59 IST 2023","4779","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Mon May 29 10:43:19 IST 2023","Mon May 29 10:43:55 IST 2023","35793","","TestInventory","TestInventory","","","Restocking the Items ",""
"passed","Mon May 29 12:33:43 IST 2023","Mon May 29 12:34:05 IST 2023","22217","","TestOrder","TestOrder","","","Search Functionality",""
"broken","Mon May 29 12:47:44 IST 2023","Mon May 29 12:48:13 IST 2023","29331","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Mon May 29 11:22:06 IST 2023","Mon May 29 11:22:28 IST 2023","21469","","TestDashboard","TestDashboard","","","test_dashboard_totalUser",""
"passed","Mon May 29 12:27:49 IST 2023","Mon May 29 12:28:03 IST 2023","13678","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Mon May 29 12:38:56 IST 2023","Mon May 29 12:40:11 IST 2023","74943","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"broken","Mon May 29 12:47:15 IST 2023","Mon May 29 12:47:43 IST 2023","28544","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Mon May 29 11:12:21 IST 2023","Mon May 29 11:12:26 IST 2023","4215","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"failed","Mon May 29 11:20:38 IST 2023","Mon May 29 11:20:50 IST 2023","11597","","TestDashboard","TestDashboard","","","test_dashboard_active_user",""
"passed","Mon May 29 11:10:37 IST 2023","Mon May 29 11:10:43 IST 2023","6290","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Mon May 29 10:42:20 IST 2023","Mon May 29 10:42:41 IST 2023","21186","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Mon May 29 10:39:12 IST 2023","Mon May 29 10:39:31 IST 2023","19061","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Mon May 29 12:54:27 IST 2023","Mon May 29 12:55:10 IST 2023","42955","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Mon May 29 11:10:55 IST 2023","Mon May 29 11:11:04 IST 2023","9242","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Mon May 29 10:45:55 IST 2023","Mon May 29 10:46:30 IST 2023","34275","","TestInventory","TestInventory","","","Restocking the Items ",""
"passed","Mon May 29 12:33:14 IST 2023","Mon May 29 12:33:43 IST 2023","28702","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Mon May 29 12:58:51 IST 2023","Mon May 29 12:59:03 IST 2023","12068","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Vendors",""
"passed","Mon May 29 12:36:32 IST 2023","Mon May 29 12:37:42 IST 2023","69711","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Mon May 29 11:12:08 IST 2023","Mon May 29 11:12:13 IST 2023","5121","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Mon May 29 12:34:07 IST 2023","Mon May 29 12:34:29 IST 2023","21923","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Mon May 29 10:43:58 IST 2023","Mon May 29 10:44:35 IST 2023","37764","","TestInventory","TestInventory","","","Restocking the Items ",""
"passed","Mon May 29 11:11:14 IST 2023","Mon May 29 11:11:20 IST 2023","5490","","TestLogin","TestLogin","","","Login Unsuccessfully",""
