"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 09 13:22:25 IST 2023","Fri Jun 09 13:22:45 IST 2023","20664","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Fri Jun 09 13:21:23 IST 2023","Fri Jun 09 13:21:41 IST 2023","18278","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Fri Jun 09 11:08:28 IST 2023","Fri Jun 09 11:09:17 IST 2023","49422","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri Jun 09 15:13:39 IST 2023","Fri Jun 09 15:14:31 IST 2023","52257","","TestVendor","TestVendors","","","Synchronization a Vendor ",""
"passed","Fri Jun 09 10:20:30 IST 2023","Fri Jun 09 10:20:36 IST 2023","6049","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri Jun 09 11:50:56 IST 2023","Fri Jun 09 11:51:10 IST 2023","14745","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Vendors",""
"passed","Fri Jun 09 13:29:23 IST 2023","Fri Jun 09 13:30:05 IST 2023","41972","","TestInventory","TestInventory","","","Restocking the Items ",""
"passed","Fri Jun 09 10:47:49 IST 2023","Fri Jun 09 10:49:06 IST 2023","77050","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"failed","Fri Jun 09 15:37:42 IST 2023","Fri Jun 09 15:38:30 IST 2023","47245","","TestReporting","TestReporting","","","test_new_entry_5____Automation__Item_29____Test035____Silver_Zipper_Supplier___2000___2023_06_08___10___Good____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__",""
"passed","Fri Jun 09 15:27:10 IST 2023","Fri Jun 09 15:27:25 IST 2023","14474","","TestReporting","TestReporting","","","test_landing",""
"passed","Fri Jun 09 10:59:19 IST 2023","Fri Jun 09 11:00:32 IST 2023","72720","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri Jun 09 11:03:55 IST 2023","Fri Jun 09 11:05:01 IST 2023","66513","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri Jun 09 11:06:46 IST 2023","Fri Jun 09 11:07:36 IST 2023","49284","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri Jun 09 10:25:41 IST 2023","Fri Jun 09 10:26:05 IST 2023","23684","","TestDashboard","TestDashboard","","","test_dashboard_01_totalUser",""
"passed","Fri Jun 09 13:27:13 IST 2023","Fri Jun 09 13:27:56 IST 2023","43104","","TestInventory","TestInventory","","","Restocking the Items ",""
"passed","Fri Jun 09 13:32:15 IST 2023","Fri Jun 09 13:32:40 IST 2023","25069","","TestInventory","TestInventory","","","Searching the Items ",""
"broken","Fri Jun 09 13:30:08 IST 2023","Fri Jun 09 13:30:25 IST 2023","17011","","TestInventory","TestInventory","","","Restocking the Items ",""
"passed","Fri Jun 09 10:19:42 IST 2023","Fri Jun 09 10:19:48 IST 2023","5575","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri Jun 09 13:30:25 IST 2023","Fri Jun 09 13:30:51 IST 2023","26627","","TestInventory","TestInventory","","","Searching the Items ",""
"passed","Fri Jun 09 10:17:49 IST 2023","Fri Jun 09 10:17:58 IST 2023","9237","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Fri Jun 09 15:09:52 IST 2023","Fri Jun 09 15:10:31 IST 2023","38730","","TestVendor","TestVendors","","","Editing a Vendor details",""
"passed","Fri Jun 09 15:18:28 IST 2023","Fri Jun 09 15:18:52 IST 2023","23965","","TestVendor","TestVendors","","","Adding a new Vendor",""
"passed","Fri Jun 09 10:19:07 IST 2023","Fri Jun 09 10:19:13 IST 2023","6697","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Fri Jun 09 10:26:34 IST 2023","Fri Jun 09 10:26:45 IST 2023","10821","","TestDashboard","TestDashboard","","","test_dashboard_04_totalPending",""
"passed","Fri Jun 09 10:45:27 IST 2023","Fri Jun 09 10:46:38 IST 2023","70533","","TestOrder","TestOrder","","","Checking Order synchronization after creating a New Order for store",""
"passed","Fri Jun 09 11:05:03 IST 2023","Fri Jun 09 11:05:54 IST 2023","50102","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri Jun 09 11:00:34 IST 2023","Fri Jun 09 11:01:40 IST 2023","66148","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"failed","Fri Jun 09 15:36:56 IST 2023","Fri Jun 09 15:37:42 IST 2023","46483","","TestReporting","TestReporting","","","test_new_entry_4____Automation__Item_28____Test034____Tamang_Suppliers___2000___2023_06_08___10___Excellent____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__",""
"passed","Fri Jun 09 10:19:33 IST 2023","Fri Jun 09 10:19:40 IST 2023","6901","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Fri Jun 09 10:27:01 IST 2023","Fri Jun 09 10:27:12 IST 2023","11552","","TestDashboard","TestDashboard","","","test_dashboard_06_inactive_user",""
"passed","Fri Jun 09 13:23:44 IST 2023","Fri Jun 09 13:24:15 IST 2023","30581","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Fri Jun 09 10:19:50 IST 2023","Fri Jun 09 10:19:56 IST 2023","5520","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri Jun 09 15:12:34 IST 2023","Fri Jun 09 15:12:43 IST 2023","8427","","TestVendor","TestVendors","","","Verifying landing on Vendor Page",""
"passed","Fri Jun 09 11:02:48 IST 2023","Fri Jun 09 11:03:53 IST 2023","64156","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri Jun 09 10:27:14 IST 2023","Fri Jun 09 10:27:40 IST 2023","26108","","TestDashboard","TestDashboard","","","test_dashboard_07_sumoftotal_user",""
"passed","Fri Jun 09 15:17:59 IST 2023","Fri Jun 09 15:18:26 IST 2023","27002","","TestVendor","TestVendors","","","Adding a new Vendor",""
"passed","Fri Jun 09 13:25:23 IST 2023","Fri Jun 09 13:25:54 IST 2023","30082","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Fri Jun 09 10:42:13 IST 2023","Fri Jun 09 10:43:15 IST 2023","61952","","TestOrder","TestOrder","","","Checking Order synchronization after creating a New Order for store",""
"passed","Fri Jun 09 13:24:48 IST 2023","Fri Jun 09 13:25:21 IST 2023","32973","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Fri Jun 09 13:25:56 IST 2023","Fri Jun 09 13:26:26 IST 2023","30606","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Fri Jun 09 11:46:53 IST 2023","Fri Jun 09 11:47:07 IST 2023","13275","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Fri Jun 09 10:19:58 IST 2023","Fri Jun 09 10:20:04 IST 2023","6482","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri Jun 09 10:44:21 IST 2023","Fri Jun 09 10:45:25 IST 2023","63851","","TestOrder","TestOrder","","","Checking Order synchronization after creating a New Order for store",""
"passed","Fri Jun 09 10:34:16 IST 2023","Fri Jun 09 10:34:40 IST 2023","24383","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri Jun 09 15:18:54 IST 2023","Fri Jun 09 15:19:18 IST 2023","23954","","TestVendor","TestVendors","","","Adding a new Vendor",""
"passed","Fri Jun 09 13:30:53 IST 2023","Fri Jun 09 13:31:19 IST 2023","25151","","TestInventory","TestInventory","","","Searching the Items ",""
"passed","Fri Jun 09 10:18:09 IST 2023","Fri Jun 09 10:18:17 IST 2023","8004","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Fri Jun 09 10:34:42 IST 2023","Fri Jun 09 10:35:07 IST 2023","24492","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri Jun 09 11:47:41 IST 2023","Fri Jun 09 11:47:55 IST 2023","13286","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Fri Jun 09 11:05:56 IST 2023","Fri Jun 09 11:06:44 IST 2023","48022","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri Jun 09 10:33:20 IST 2023","Fri Jun 09 10:33:49 IST 2023","28537","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri Jun 09 10:49:08 IST 2023","Fri Jun 09 10:50:26 IST 2023","78170","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
