"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 04 09:34:08 IST 2023","Fri Aug 04 09:34:14 IST 2023","6135","","Test_01_Login","TestLogin","","","test_LoginUnsuccessful_1___frugal_latido_com_np____Test_103__","Login Unsuccessfully"
"passed","Fri Aug 04 11:12:52 IST 2023","Fri Aug 04 11:13:27 IST 2023","34683","","Test_07_Vendor","TestVendors","","","test_edit_vendor_3___frugal_latido_com_np____Test_123____E___POM_for_Bottle__WebApp__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor3_jpg____AT_EDT_83____Auto_Vendor_edit_83____vendor1_mail_com___9800001012___Auomator3____Siliguri____This_is_an_Automated_generated_descriptions____Tester_3____Siliguri___9800002012___test_mail_com____Auto_Vendor_edited__03____vendor_edit01_mail_com___9800000202_","Editing a Vendor details"
"broken","Fri Aug 04 15:16:03 IST 2023","Fri Aug 04 15:16:46 IST 2023","43273","","Test_12_ProductCategory","TestProductCategory","","","test_05_edit_product_subcategory_4___Category_edit_04____Sub_category_04____Edited_Sub_category_04__","To verify edit Product Sub-category. "
"passed","Fri Aug 04 11:46:06 IST 2023","Fri Aug 04 11:46:57 IST 2023","51725","","Test_08_Reporting","TestReporting","","","test_01_new_entry_list_1___Leather00_22____LT_022____Mulchand___Sons___2000___2023_08_04___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for new Entry"
"passed","Fri Aug 04 11:16:41 IST 2023","Fri Aug 04 11:17:33 IST 2023","52296","","Test_07_Vendor","TestVendors","","","test_sync_vendor_3___frugal_latido_com_np____Test_123____E___POM_for_Bottle__WebApp__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor3_jpg____TE_VE_IN_72____Del_Vendor_72____vendor1_mail_com___9800001012___Auomator3____Siliguri____This_is_an_Automated_generated_descriptions____Tester_3____Siliguri___9800002012___test_mail_com_____Automation__Item_81____AT_IT_81___2002___2023_05_21___12___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Aug 04 09:35:52 IST 2023","Fri Aug 04 09:35:56 IST 2023","4653","","Test_01_Login","TestLogin","","","test_login_with_empty_userid_fields_3__None___Test_3543__","Login With Incorrect Username"
"passed","Fri Aug 04 09:39:06 IST 2023","Fri Aug 04 09:39:16 IST 2023","9824","","Test_02_Dashboard","TestDashboard","","","test_dashboard_03_totalSales","Checking Total Sales Tiles"
"passed","Fri Aug 04 12:07:30 IST 2023","Fri Aug 04 12:07:57 IST 2023","27057","","Test_09_MemberManagement","TestMemberManagement","","","test_reset_password_1___TestUser_55____Store_Manager____userPass_auto55___9800000015___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Aug 04 09:39:41 IST 2023","Fri Aug 04 09:39:51 IST 2023","9571","","Test_02_Dashboard","TestDashboard","","","test_dashboard_06_inactive_user","Checking Inactive User Tiles"
"passed","Fri Aug 04 11:11:10 IST 2023","Fri Aug 04 11:11:32 IST 2023","22078","","Test_07_Vendor","TestVendors","","","test_delete_vendor_5___frugal_latido_com_np____Test_123____E___POM_for_Bottle__WebApp__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____AT_DEL_110____Delete_Vendor_110____vendor1_mail_com___9800001014___Auomator5____Siliguri____This_is_an_Automated_generated_descriptions____Tester_5____Siliguri___9800002014___test_mail_com__","Deleting a Vendor"
