"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 28 12:20:34 IST 2023","Fri Jul 28 12:22:06 IST 2023","91931","","Test_10_ProductManagement","TestProductManagement","","","test_02_add_new_product_4___E___POM_for_Bottle__WebApp__TestData__ProductManagement__sampleData__Brown_Leather__Brown_Leather_01_jpg____TEST_A_17____Alpha_Ultimate____male___8___Party____Silver____Golden_Antique___False__False___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_35____Mahogany_Antique____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Tobacco_Brown_New_Zealand_Sheep__","Adding a new product into the List. "
"passed","Fri Jul 28 10:14:43 IST 2023","Fri Jul 28 10:15:37 IST 2023","54177","","Test_03_Order","TestOrder","","","test_04_check_order_synchronization_for_Customer_3___frugal_latido_com_np____Test_123____9860838856____female____Lucha__male_____Mahogany_Antique____40____Silver____Black____No____40___5_6__4_4__5__46__8__12__11__7__1__9___General_Fit____Test_003____2023_07_29___100900_","Checking Order synchronization after creating a new customer order "
"passed","Fri Jul 28 12:25:48 IST 2023","Fri Jul 28 12:26:05 IST 2023","16463","","Test_10_ProductManagement","TestProductManagement","","","test_03_edit_new_product_3___TEST_A_16____sport_____Black____Silver___True___This_is_a_testing_mode_description___After_Editing____E___POM_for_Bottle__WebApp__TestData__ProductManagement__sampleData__Black_Sport__Black_Leather_02_jpeg__","Adding a new product into the List. "
"passed","Fri Jul 28 11:52:56 IST 2023","Fri Jul 28 11:53:39 IST 2023","43584","","Test_08_Reporting","TestReporting","","","test_02_new_entry_2____Automation__Item_80____AT_IT_80____AKM_Leather___2000___2023_07_28___10___Good____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Jul 28 12:09:50 IST 2023","Fri Jul 28 12:10:18 IST 2023","28179","","Test_09_MemberManagement","TestMemberManagement","","","test_reset_password_4___TestUser_53____Inventory_Manager____userPass_auto53___9800000018___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Jul 28 13:47:08 IST 2023","Fri Jul 28 13:47:32 IST 2023","24001","","Test_11_LeatherManagement","TestLeatherManagement","","","test_02_add_new_Leather_5___Hanna_Ewing___0___Best____Nothing____edited_description_for_automation_test___1___E___POM_for_Bottle__WebApp__TestData__LeatherManagement__SampleImage__sampel_leather_2_jpg____Nothing____Test_add_for_finish___0___clean____Nothing____edited_description_for_automation_test___2___E___POM_for_Bottle__WebApp__TestData__LeatherManagement__SampleImage__sampel_leather_2_jpg____Nothing____Test_add_for_texture___1__None___adding_new_one____edited_description_for_automation_test___3___E___POM_for_Bottle__WebApp__TestData__LeatherManagement__SampleImage__sampel_leather_2_jpg____Heat_Raft____This_is_automation_with_add_new_item____0___New_Type_Hide____edit_hide____edit_hide_descriptions___4___E___POM_for_Bottle__WebApp__TestData__LeatherManagement__SampleImage__sampel_leather_1_jpg____Nothing____This_is_automation_with_add_new_item____0___cold_Touch____edit_touch____descriptions___5___E___POM_for_Bottle__WebApp__TestData__LeatherManagement__SampleImage__sampel_leather_1_jpg____Nothing____Nothing__","Adding a new Leather into the List. "
"passed","Fri Jul 28 10:24:00 IST 2023","Fri Jul 28 10:24:23 IST 2023","23310","","Test_03_Order","TestOrder","","","test_06_Search_functionality_5___frugal_latido_com_np____Test_123____223____Luigi__male_____Mahogany_Antique____Golden_Antique____Black____Yes__","Search and verify item"
"passed","Fri Jul 28 11:13:10 IST 2023","Fri Jul 28 11:13:27 IST 2023","16714","","Test_06_Inventory","TestInventory","","","Create a new Category","Create a new Category from Add button "
"passed","Fri Jul 28 10:22:24 IST 2023","Fri Jul 28 10:22:46 IST 2023","22176","","Test_03_Order","TestOrder","","","test_06_Search_functionality_1___frugal_latido_com_np____Test_123____226____Ek__male_____Black_Sheep____Silver____Black____No__","Search and verify item"
"passed","Fri Jul 28 09:46:54 IST 2023","Fri Jul 28 09:46:58 IST 2023","4397","","Test_01_Login","TestLogin","","","test_login_with_empty_userid_fields_1__None___Test_103__","Login With Incorrect Username"
"passed","Fri Jul 28 09:45:58 IST 2023","Fri Jul 28 09:46:04 IST 2023","5665","","Test_01_Login","TestLogin","","","test_login_Unsuccessful_with_invalid_username_1___frugal__latido_com_np____Test_103__","Login With Invalid Username"
"passed","Fri Jul 28 11:17:03 IST 2023","Fri Jul 28 11:17:43 IST 2023","40157","","Test_06_Inventory","TestInventory","","","test_03_restocking_item_1___frugal_latido_com_np____Test_123____Leather00_21____LT_021____YKK___2000___2023_07_07___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Selecting a new Category and restocking the Items "
"passed","Fri Jul 28 11:55:14 IST 2023","Fri Jul 28 11:56:00 IST 2023","46007","","Test_08_Reporting","TestReporting","","","test_02_new_entry_5____Automation__Item_83____AT_IT_83____Silver_Zipper_Supplier___2000___2023_07_28___10___Good____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Jul 28 10:20:32 IST 2023","Fri Jul 28 10:21:26 IST 2023","53557","","Test_03_Order","TestOrder","","","test_05_check_order_synchronization_for_Store_4___frugal_latido_com_np____Test_123____Luigi__male_____Pink_Foil____41____Golden_Antique____Black____Yes____40____Comfort___8__7___33___11__5__9__12__46___6___5_6___Test_002___20000__1000___101011__","Checking Order synchronization after creating a New Order for store"
"passed","Fri Jul 28 11:21:10 IST 2023","Fri Jul 28 11:21:33 IST 2023","23104","","Test_06_Inventory","TestInventory","","","test_04_search_item_1___frugal_latido_com_np____Test_123____TAT11B__","Searching the Items from the search and adding a new Item to it"
"failed","Fri Jul 28 12:18:59 IST 2023","Fri Jul 28 12:20:34 IST 2023","95103","","Test_10_ProductManagement","TestProductManagement","","","test_02_add_new_product_3___E___POM_for_Bottle__WebApp__TestData__ProductManagement__sampleData__Black_Sport__Black_Leather_01_jpg____TEST_A_16____Noble_Ultimate____unisex___10___Casual____Golden_Antique____Black___True__True___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_34____Sheep_Tumble____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____New_Zealand_Sheep_Silver_Foil__","Adding a new product into the List. "
