"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 25 19:03:13 IST 2023","Thu May 25 19:03:18 IST 2023","4751","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 25 19:01:11 IST 2023","Thu May 25 19:01:17 IST 2023","5818","","TestLogin","TestLogin","","","Login Successfully",""
"failed","Thu May 25 20:13:50 IST 2023","Thu May 25 20:14:06 IST 2023","15732","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Thu May 25 20:18:16 IST 2023","Thu May 25 20:18:49 IST 2023","32843","","TestInventory","TestInventory","","","Restocking the Items ",""
"broken","Thu May 25 19:48:32 IST 2023","Thu May 25 19:48:58 IST 2023","25769","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 25 19:09:43 IST 2023","Thu May 25 19:10:06 IST 2023","22709","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Thu May 25 19:02:19 IST 2023","Thu May 25 19:02:24 IST 2023","5231","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Thu May 25 19:01:19 IST 2023","Thu May 25 19:01:25 IST 2023","5918","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Thu May 25 19:05:26 IST 2023","Thu May 25 19:05:35 IST 2023","9157","","TestDashboard","TestDashboard","","","test_dashboard_totalSales",""
"passed","Thu May 25 19:02:59 IST 2023","Thu May 25 19:03:04 IST 2023","4550","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 25 19:05:38 IST 2023","Thu May 25 19:05:47 IST 2023","9430","","TestDashboard","TestDashboard","","","test_dashboard_totalUser",""
"passed","Thu May 25 19:05:02 IST 2023","Thu May 25 19:05:12 IST 2023","10247","","TestDashboard","TestDashboard","","","test_dashboard_totalOrder",""
"passed","Thu May 25 19:14:29 IST 2023","Thu May 25 19:15:37 IST 2023","68664","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 25 20:18:51 IST 2023","Thu May 25 20:19:23 IST 2023","32321","","TestInventory","TestInventory","","","Restocking the Items ",""
"broken","Thu May 25 19:16:08 IST 2023","Thu May 25 19:16:32 IST 2023","24360","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 25 19:04:13 IST 2023","Thu May 25 19:04:23 IST 2023","10648","","TestDashboard","TestDashboard","","","test_dashboard_active_user",""
"failed","Thu May 25 20:11:46 IST 2023","Thu May 25 20:11:58 IST 2023","12082","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Vendors",""
"failed","Thu May 25 20:14:14 IST 2023","Thu May 25 20:14:34 IST 2023","19828","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Thu May 25 19:46:30 IST 2023","Thu May 25 19:47:25 IST 2023","55237","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Thu May 25 20:10:08 IST 2023","Thu May 25 20:10:20 IST 2023","11467","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Thu May 25 19:12:09 IST 2023","Thu May 25 19:13:16 IST 2023","67361","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 25 19:09:19 IST 2023","Thu May 25 19:09:41 IST 2023","21660","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Thu May 25 19:13:19 IST 2023","Thu May 25 19:14:26 IST 2023","67793","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 25 19:02:46 IST 2023","Thu May 25 19:02:51 IST 2023","4727","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 25 19:43:37 IST 2023","Thu May 25 19:44:32 IST 2023","54714","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"broken","Thu May 25 19:43:09 IST 2023","Thu May 25 19:43:35 IST 2023","26132","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Thu May 25 19:01:57 IST 2023","Thu May 25 19:02:02 IST 2023","5335","","TestLogin","TestLogin","","","Login With Invalid Username",""
"broken","Thu May 25 19:49:23 IST 2023","Thu May 25 19:49:48 IST 2023","24817","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 25 19:08:31 IST 2023","Thu May 25 19:08:56 IST 2023","25196","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Thu May 25 20:16:28 IST 2023","Thu May 25 20:17:03 IST 2023","34985","","TestInventory","TestInventory","","","Restocking the Items ",""
"failed","Thu May 25 20:12:50 IST 2023","Thu May 25 20:13:05 IST 2023","14734","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Thu May 25 19:01:03 IST 2023","Thu May 25 19:01:09 IST 2023","5919","","TestLogin","TestLogin","","","Login Successfully",""
"failed","Thu May 25 19:17:50 IST 2023","Thu May 25 19:22:53 IST 2023","302962","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 25 19:10:58 IST 2023","Thu May 25 19:12:07 IST 2023","68696","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"broken","Thu May 25 19:17:25 IST 2023","Thu May 25 19:17:50 IST 2023","24691","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 25 19:05:15 IST 2023","Thu May 25 19:05:24 IST 2023","9700","","TestDashboard","TestDashboard","","","test_dashboard_totalPending",""
"failed","Thu May 25 19:38:07 IST 2023","Thu May 25 19:43:09 IST 2023","302227","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"failed","Thu May 25 19:32:59 IST 2023","Thu May 25 19:38:03 IST 2023","303398","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 25 19:01:27 IST 2023","Thu May 25 19:01:32 IST 2023","5263","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"failed","Thu May 25 20:13:05 IST 2023","Thu May 25 20:13:20 IST 2023","14819","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Thu May 25 19:04:35 IST 2023","Thu May 25 19:05:00 IST 2023","25245","","TestDashboard","TestDashboard","","","test_dashboard_sumoftotal_user",""
"failed","Thu May 25 20:11:33 IST 2023","Thu May 25 20:11:46 IST 2023","12468","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Category",""
"passed","Thu May 25 19:02:12 IST 2023","Thu May 25 19:02:17 IST 2023","5234","","TestLogin","TestLogin","","","Login With Invalid Username",""
"failed","Thu May 25 20:15:57 IST 2023","Thu May 25 20:16:18 IST 2023","21203","","TestInventory","TestInventory","","","Selecting  a new Category",""
"broken","Thu May 25 19:47:27 IST 2023","Thu May 25 19:47:52 IST 2023","25011","","TestOrder","TestOrder","","","Create a New Order for store",""
"failed","Thu May 25 20:14:55 IST 2023","Thu May 25 20:15:15 IST 2023","20360","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Thu May 25 19:02:39 IST 2023","Thu May 25 19:02:44 IST 2023","4498","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"broken","Thu May 25 19:17:01 IST 2023","Thu May 25 19:17:25 IST 2023","23654","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 25 20:09:40 IST 2023","Thu May 25 20:09:52 IST 2023","11893","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Thu May 25 20:09:54 IST 2023","Thu May 25 20:10:06 IST 2023","12341","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Thu May 25 19:01:35 IST 2023","Thu May 25 19:01:40 IST 2023","5253","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Thu May 25 20:17:41 IST 2023","Thu May 25 20:18:14 IST 2023","32672","","TestInventory","TestInventory","","","Restocking the Items ",""
"broken","Thu May 25 19:48:58 IST 2023","Thu May 25 19:49:23 IST 2023","25567","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 25 20:09:25 IST 2023","Thu May 25 20:09:40 IST 2023","15080","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Thu May 25 19:02:05 IST 2023","Thu May 25 19:02:10 IST 2023","5260","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Thu May 25 19:02:53 IST 2023","Thu May 25 19:02:57 IST 2023","4522","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"failed","Thu May 25 20:15:16 IST 2023","Thu May 25 20:15:36 IST 2023","20581","","TestInventory","TestInventory","","","Selecting  a new Category",""
"failed","Thu May 25 20:14:34 IST 2023","Thu May 25 20:14:55 IST 2023","21286","","TestInventory","TestInventory","","","Selecting  a new Category",""
"failed","Thu May 25 19:27:57 IST 2023","Thu May 25 19:32:59 IST 2023","302458","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 25 19:10:08 IST 2023","Thu May 25 19:10:30 IST 2023","21876","","TestOrder","TestOrder","","","Search Functionality",""
"failed","Thu May 25 20:15:36 IST 2023","Thu May 25 20:15:57 IST 2023","20818","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Thu May 25 19:45:33 IST 2023","Thu May 25 19:46:28 IST 2023","54892","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"failed","Thu May 25 20:12:35 IST 2023","Thu May 25 20:12:50 IST 2023","15079","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Thu May 25 19:44:34 IST 2023","Thu May 25 19:45:31 IST 2023","56407","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
