"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jun 16 10:43:26 IST 2023","Fri Jun 16 10:43:42 IST 2023","16101","","TestInventDashboard","TestInventDashboard","","","Checking Dashboard data",""
"passed","Fri Jun 16 11:36:22 IST 2023","Fri Jun 16 11:37:08 IST 2023","46087","","TestVendor","TestVendors","","","Synchronization a Vendor ",""
"passed","Fri Jun 16 11:33:19 IST 2023","Fri Jun 16 11:33:57 IST 2023","37920","","TestVendor","TestVendors","","","Editing a Vendor details",""
"passed","Fri Jun 16 10:16:18 IST 2023","Fri Jun 16 10:17:34 IST 2023","75823","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Fri Jun 16 10:41:15 IST 2023","Fri Jun 16 10:41:30 IST 2023","14098","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Fri Jun 16 10:36:31 IST 2023","Fri Jun 16 10:37:17 IST 2023","46220","","TestOrder","TestOrder","","","Create a New Order for store",""
"failed","Fri Jun 16 12:14:12 IST 2023","Fri Jun 16 12:15:00 IST 2023","48192","","TestReporting","TestReporting","","","test_new_entry_list_3____Automation__Item_27____Test033____Mulchand___Sons___2000___2023_06_16___10___Bad____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__",""
"passed","Fri Jun 16 09:52:53 IST 2023","Fri Jun 16 09:53:00 IST 2023","7252","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Fri Jun 16 12:28:29 IST 2023","Fri Jun 16 12:28:41 IST 2023","11913","","TestMemberManagement","TestMemberManagement","","","testLanding_memberManagement",""
"passed","Fri Jun 16 10:27:34 IST 2023","Fri Jun 16 10:28:46 IST 2023","72632","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"failed","Fri Jun 16 12:07:30 IST 2023","Fri Jun 16 12:08:20 IST 2023","50557","","TestReporting","TestReporting","","","test_new_entry_1____Automation__Item_50____Test050____Mulchand___Sons___2000___2023_06_16___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__",""
"passed","Fri Jun 16 11:31:48 IST 2023","Fri Jun 16 11:32:13 IST 2023","25593","","TestVendor","TestVendors","","","Deleting a Vendor ",""
"passed","Fri Jun 16 10:56:06 IST 2023","Fri Jun 16 10:56:38 IST 2023","31429","","TestInventory","TestInventory","","","Selecting  a new Category",""
"passed","Fri Jun 16 11:33:59 IST 2023","Fri Jun 16 11:34:35 IST 2023","36634","","TestVendor","TestVendors","","","Editing a Vendor details",""
"passed","Fri Jun 16 10:03:54 IST 2023","Fri Jun 16 10:04:04 IST 2023","10780","","TestDashboard","TestDashboard","","","test_dashboard_06_inactive_user",""
"passed","Fri Jun 16 10:51:24 IST 2023","Fri Jun 16 10:51:45 IST 2023","21120","","TestInventory","TestInventory","","","Create a new Category",""
"passed","Fri Jun 16 10:02:29 IST 2023","Fri Jun 16 10:02:53 IST 2023","24009","","TestDashboard","TestDashboard","","","test_dashboard_01_totalUser",""
"passed","Fri Jun 16 10:22:45 IST 2023","Fri Jun 16 10:23:54 IST 2023","69568","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Fri Jun 16 10:30:53 IST 2023","Fri Jun 16 10:31:52 IST 2023","59457","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri Jun 16 11:31:20 IST 2023","Fri Jun 16 11:31:45 IST 2023","24897","","TestVendor","TestVendors","","","Deleting a Vendor ",""
"passed","Fri Jun 16 10:08:55 IST 2023","Fri Jun 16 10:09:24 IST 2023","29415","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri Jun 16 11:41:30 IST 2023","Fri Jun 16 11:41:54 IST 2023","24392","","TestVendor","TestVendors","","","Adding a new Vendor",""
"passed","Fri Jun 16 11:38:47 IST 2023","Fri Jun 16 11:39:36 IST 2023","48913","","TestVendor","TestVendors","","","Synchronization a Vendor ",""
"passed","Fri Jun 16 12:31:16 IST 2023","Fri Jun 16 12:31:40 IST 2023","24699","","TestMemberManagement","TestMemberManagement","","","test_edit_member_3___TestUser_03____Factory_Manager____userEdit_auto08___9800000012___Siliguri____Test_123____TestUser_Edited__03____PRODUCTMANAGER___9800000103_",""
"passed","Fri Jun 16 10:44:00 IST 2023","Fri Jun 16 10:44:14 IST 2023","14614","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Vendors",""
"passed","Fri Jun 16 10:34:51 IST 2023","Fri Jun 16 10:35:38 IST 2023","47531","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri Jun 16 10:03:11 IST 2023","Fri Jun 16 10:03:23 IST 2023","12839","","TestDashboard","TestDashboard","","","test_dashboard_03_totalSales",""
"passed","Fri Jun 16 10:09:24 IST 2023","Fri Jun 16 10:09:48 IST 2023","24279","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri Jun 16 10:58:12 IST 2023","Fri Jun 16 10:58:56 IST 2023","44536","","TestInventory","TestInventory","","","Restocking the Items ",""
"passed","Fri Jun 16 09:55:11 IST 2023","Fri Jun 16 09:55:16 IST 2023","5501","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri Jun 16 12:07:16 IST 2023","Fri Jun 16 12:07:30 IST 2023","13906","","TestReporting","TestReporting","","","test_landing",""
"passed","Fri Jun 16 09:53:51 IST 2023","Fri Jun 16 09:54:00 IST 2023","8701","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Fri Jun 16 12:32:08 IST 2023","Fri Jun 16 12:32:33 IST 2023","25679","","TestMemberManagement","TestMemberManagement","","","test_edit_member_5___TestUser_05____Order_Manager____userEdit_auto10___9800000014___Siliguri____Test_123____TestUser_Edited__05____SUPERADMIN___9800000105_",""
"passed","Fri Jun 16 09:54:30 IST 2023","Fri Jun 16 09:54:36 IST 2023","6633","","TestLogin","TestLogin","","","Login With Incorrect Username",""
