"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 07 10:49:16 IST 2023","Fri Jul 07 10:49:23 IST 2023","6741","","TestLogin","TestLogin","","","Login With Invalid Username","Login With Invalid Username"
"failed","Fri Jul 07 13:23:45 IST 2023","Fri Jul 07 13:24:33 IST 2023","47977","","TestReporting","TestReporting","","","test_01_new_entry_list_6____Automation__Item_74____AT_IT_74____Vendor___2000___2023_07_07___10___Bad____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for new Entry"
"passed","Fri Jul 07 13:36:30 IST 2023","Fri Jul 07 13:36:44 IST 2023","14134","","TestMemberManagement","TestMemberManagement","","","test_create_new_member_4___UserTest_46____Inventory_Manager____user_testAuto046___9800000024___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Jul 07 10:48:59 IST 2023","Fri Jul 07 10:49:06 IST 2023","6380","","TestLogin","TestLogin","","","Login With Invalid Username","Login With Invalid Username"
"passed","Fri Jul 07 12:36:13 IST 2023","Fri Jul 07 12:36:39 IST 2023","25853","","TestVendor","TestVendors","","","Adding a new Vendor","Adding a new Vendor"
"passed","Fri Jul 07 11:33:59 IST 2023","Fri Jul 07 11:34:46 IST 2023","47158","","TestOrder","TestOrder","","","Create a new Order for existing Customer","Create an Order for existing Customer "
"passed","Fri Jul 07 12:34:33 IST 2023","Fri Jul 07 12:35:22 IST 2023","48520","","TestVendor","TestVendors","","","Synchronization a Vendor ","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Jul 07 12:36:41 IST 2023","Fri Jul 07 12:37:06 IST 2023","25020","","TestVendor","TestVendors","","","Adding a new Vendor","Adding a new Vendor"
"passed","Fri Jul 07 12:30:17 IST 2023","Fri Jul 07 12:30:56 IST 2023","38785","","TestVendor","TestVendors","","","Editing a Vendor details","Editing a Vendor details"
"passed","Fri Jul 07 11:20:07 IST 2023","Fri Jul 07 11:21:06 IST 2023","58975","","TestOrder","TestOrder","","","Checking Order synchronization  ","Checking Order synchronization after creating a new customer order "
"passed","Fri Jul 07 10:47:28 IST 2023","Fri Jul 07 10:47:44 IST 2023","16851","","TestLogin","TestLogin","","","test_LoginSuccessful_1___frugal_latido_com_np____Test_123__","Login Successfully"
"passed","Fri Jul 07 11:06:08 IST 2023","Fri Jul 07 11:06:30 IST 2023","22336","","TestDashboard","TestDashboard","","","test_dashboard_01_totalUser","Checking Total User Tiles"
"passed","Fri Jul 07 11:07:19 IST 2023","Fri Jul 07 11:07:30 IST 2023","10147","","TestDashboard","TestDashboard","","","test_dashboard_05_active_user","Checking Active User Tiles"
"passed","Fri Jul 07 13:37:20 IST 2023","Fri Jul 07 13:37:44 IST 2023","23738","","TestMemberManagement","TestMemberManagement","","","test_edit_member_1___TestUser_36____Store_Manager____userEdit_auto36___9800000015___Siliguri____Test_123____TestUser_Edited__01____INVENTORYMANAGER___9800000101_","Verify the edits are reflecting correctly after editing."
"passed","Fri Jul 07 11:42:41 IST 2023","Fri Jul 07 11:42:53 IST 2023","12781","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order","Checking Input in Track Order"
"passed","Fri Jul 07 13:41:48 IST 2023","Fri Jul 07 13:42:21 IST 2023","32766","","TestMemberManagement","TestMemberManagement","","","test_login_newMember_5___UserTest_35____Order_Manager____user_logintest_auto35___9800000019___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Jul 07 11:07:07 IST 2023","Fri Jul 07 11:07:17 IST 2023","10098","","TestDashboard","TestDashboard","","","test_dashboard_04_totalPending","Checking Total Pending Tiles"
"passed","Fri Jul 07 10:49:55 IST 2023","Fri Jul 07 10:50:01 IST 2023","5338","","TestLogin","TestLogin","","","Login With Incorrect Username","Login With Incorrect Username"
"passed","Fri Jul 07 13:35:56 IST 2023","Fri Jul 07 13:36:10 IST 2023","14268","","TestMemberManagement","TestMemberManagement","","","test_create_new_member_2___UserTest_44____Product_Manager____user_testAuto044___9800000022___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Jul 07 11:15:38 IST 2023","Fri Jul 07 11:16:03 IST 2023","25001","","TestOrder","TestOrder","","","Search Functionality","Search and verify item"
"passed","Fri Jul 07 12:37:08 IST 2023","Fri Jul 07 12:37:33 IST 2023","24787","","TestVendor","TestVendors","","","Adding a new Vendor","Adding a new Vendor"
"passed","Fri Jul 07 11:42:26 IST 2023","Fri Jul 07 11:42:38 IST 2023","12612","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order","Checking Input in Track Order"
"passed","Fri Jul 07 12:22:19 IST 2023","Fri Jul 07 12:22:43 IST 2023","24244","","TestInventory","TestInventory","","","Searching the Items ","Searching the Items from the search and adding a new Item to it"
"passed","Fri Jul 07 11:18:02 IST 2023","Fri Jul 07 11:19:02 IST 2023","60372","","TestOrder","TestOrder","","","Checking Order synchronization  ","Checking Order synchronization after creating a new customer order "
"passed","Fri Jul 07 11:21:09 IST 2023","Fri Jul 07 11:22:08 IST 2023","59671","","TestOrder","TestOrder","","","Checking Order synchronization  ","Checking Order synchronization after creating a new customer order "
"passed","Fri Jul 07 13:45:00 IST 2023","Fri Jul 07 13:45:29 IST 2023","29550","","TestMemberManagement","TestMemberManagement","","","test_reset_password_5___TestUser_39____Order_Manager____userPass_auto39___9800000014___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Jul 07 11:28:16 IST 2023","Fri Jul 07 11:29:16 IST 2023","59732","","TestOrder","TestOrder","","","Create a new Order for new Customer","Create an Order for new Customer "
"passed","Fri Jul 07 10:50:03 IST 2023","Fri Jul 07 10:50:08 IST 2023","5434","","TestLogin","TestLogin","","","Login With Incorrect Username","Login With Incorrect Username"
"passed","Fri Jul 07 10:49:40 IST 2023","Fri Jul 07 10:49:45 IST 2023","5096","","TestLogin","TestLogin","","","Login With Incorrect Username","Login With Incorrect Username"
"passed","Fri Jul 07 12:30:58 IST 2023","Fri Jul 07 12:31:33 IST 2023","34892","","TestVendor","TestVendors","","","Editing a Vendor details","Editing a Vendor details"
"passed","Fri Jul 07 12:29:38 IST 2023","Fri Jul 07 12:30:15 IST 2023","37469","","TestVendor","TestVendors","","","Editing a Vendor details","Editing a Vendor details"
"passed","Fri Jul 07 13:36:46 IST 2023","Fri Jul 07 13:37:01 IST 2023","14437","","TestMemberManagement","TestMemberManagement","","","test_create_new_member_5___UserTest_47____Order_Manager____user_testAuto047___9800000025___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Jul 07 13:38:42 IST 2023","Fri Jul 07 13:39:05 IST 2023","22594","","TestMemberManagement","TestMemberManagement","","","test_edit_member_4___TestUser_39____Inventory_Manager____userEdit_auto39___9800000018___Siliguri____Test_123____TestUser_Edited__04____STOREMANAGER___9800000104_","Verify the edits are reflecting correctly after editing."
"passed","Fri Jul 07 12:08:25 IST 2023","Fri Jul 07 12:08:54 IST 2023","28996","","TestInventory","TestInventory","","","Selecting  a new Category","Selecting a new Category from Category Carousel "
"passed","Fri Jul 07 11:27:15 IST 2023","Fri Jul 07 11:28:14 IST 2023","58591","","TestOrder","TestOrder","","","Create a new Order for new Customer","Create an Order for new Customer "
"passed","Fri Jul 07 11:16:31 IST 2023","Fri Jul 07 11:16:53 IST 2023","22972","","TestOrder","TestOrder","","","Search Functionality","Search and verify item"
"passed","Fri Jul 07 10:48:24 IST 2023","Fri Jul 07 10:48:31 IST 2023","7123","","TestLogin","TestLogin","","","test_LoginUnsuccessful_2___frugal_latido_com_np____Test_1823__","Login Unsuccessfully"
"passed","Fri Jul 07 11:29:18 IST 2023","Fri Jul 07 11:30:17 IST 2023","58879","","TestOrder","TestOrder","","","Create a new Order for new Customer","Create an Order for new Customer "
"failed","Fri Jul 07 13:26:59 IST 2023","Fri Jul 07 13:27:46 IST 2023","46248","","TestReporting","TestReporting","","","test_02_new_entry_4____Automation__Item_72____AT_IT_72____Tamang_Suppliers___2000___2023_07_07___10___Excellent____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Jul 07 11:35:36 IST 2023","Fri Jul 07 11:36:22 IST 2023","46000","","TestOrder","TestOrder","","","Create a new Order for existing Customer","Create an Order for existing Customer "
"failed","Fri Jul 07 13:28:31 IST 2023","Fri Jul 07 13:29:17 IST 2023","46043","","TestReporting","TestReporting","","","test_02_new_entry_6____Automation__Item_74____AT_IT_74____Vendor___2000___2023_07_07___10___Bad____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Jul 07 12:38:10 IST 2023","Fri Jul 07 12:38:37 IST 2023","27165","","TestVendor","TestVendors","","","Adding a new Vendor","Adding a new Vendor"
"passed","Fri Jul 07 12:06:35 IST 2023","Fri Jul 07 12:06:53 IST 2023","18135","","TestInventory","TestInventory","","","Create a new Category","Create a new Category from Add button "
"failed","Fri Jul 07 13:26:13 IST 2023","Fri Jul 07 13:26:59 IST 2023","46111","","TestReporting","TestReporting","","","test_02_new_entry_3____Automation__Item_71____AT_IT_71____Mulchand___Sons___2000___2023_07_07___10___Bad____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Jul 07 13:40:39 IST 2023","Fri Jul 07 13:41:12 IST 2023","33317","","TestMemberManagement","TestMemberManagement","","","test_login_newMember_3___UserTest_33____Factory_Manager____user_logintest_auto33___9800000017___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Jul 07 10:48:43 IST 2023","Fri Jul 07 10:48:49 IST 2023","6282","","TestLogin","TestLogin","","","test_LoginUnsuccessful_4___rohit13_latido_com_np____Test_124__","Login Unsuccessfully"
"passed","Fri Jul 07 17:36:57 IST 2023","Fri Jul 07 17:37:59 IST 2023","61914","","TestProductManagement","TestProductManagement","","","Add a new Product","Adding a new product into the List. "
"passed","Fri Jul 07 13:44:28 IST 2023","Fri Jul 07 13:44:57 IST 2023","29349","","TestMemberManagement","TestMemberManagement","","","test_reset_password_4___TestUser_38____Inventory_Manager____userPass_auto38___9800000013___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Jul 07 12:08:56 IST 2023","Fri Jul 07 12:09:25 IST 2023","28729","","TestInventory","TestInventory","","","Selecting  a new Category","Selecting a new Category from Category Carousel "
"passed","Fri Jul 07 12:26:39 IST 2023","Fri Jul 07 12:27:01 IST 2023","22846","","TestVendor","TestVendors","","","Deleting a Vendor ","Deleting a Vendor"
"passed","Fri Jul 07 13:37:03 IST 2023","Fri Jul 07 13:37:18 IST 2023","15534","","TestMemberManagement","TestMemberManagement","","","test_create_new_member_6___UserTest_48____Super_Admin____user_testAuto048___9800000026___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Jul 07 17:34:39 IST 2023","Fri Jul 07 17:35:38 IST 2023","58369","","TestProductManagement","TestProductManagement","","","Add a new Product","Adding a new product into the List. "
"passed","Fri Jul 07 13:43:56 IST 2023","Fri Jul 07 13:44:26 IST 2023","29849","","TestMemberManagement","TestMemberManagement","","","test_reset_password_3___TestUser_37____Factory_Manager____userPass_auto37___9800000012___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Jul 07 12:33:33 IST 2023","Fri Jul 07 12:34:31 IST 2023","57614","","TestVendor","TestVendors","","","Synchronization a Vendor ","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Jul 07 11:06:30 IST 2023","Fri Jul 07 11:06:53 IST 2023","22647","","TestDashboard","TestDashboard","","","test_dashboard_02_totalOrder","Checking Total Order Tiles"
"passed","Fri Jul 07 12:13:51 IST 2023","Fri Jul 07 12:14:30 IST 2023","39029","","TestInventory","TestInventory","","","Restocking the Items ","Selecting a new Category and restocking the Items "
"passed","Fri Jul 07 12:28:57 IST 2023","Fri Jul 07 12:29:36 IST 2023","38571","","TestVendor","TestVendors","","","Editing a Vendor details","Editing a Vendor details"
"passed","Fri Jul 07 11:14:45 IST 2023","Fri Jul 07 11:15:11 IST 2023","25716","","TestOrder","TestOrder","","","Search Functionality","Search and verify item"
"passed","Fri Jul 07 12:11:02 IST 2023","Fri Jul 07 12:11:43 IST 2023","40713","","TestInventory","TestInventory","","","Restocking the Items ","Selecting a new Category and restocking the Items "
"passed","Fri Jul 07 11:16:56 IST 2023","Fri Jul 07 11:18:00 IST 2023","64008","","TestOrder","TestOrder","","","Checking Order synchronization  ","Checking Order synchronization after creating a new customer order "
"failed","Fri Jul 07 13:20:36 IST 2023","Fri Jul 07 13:21:22 IST 2023","46278","","TestReporting","TestReporting","","","test_01_new_entry_list_2____Automation__Item_70____AT_IT_70____AKM_Leather___2000___2023_07_07___10___Good____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for new Entry"
"passed","Fri Jul 07 12:05:55 IST 2023","Fri Jul 07 12:06:14 IST 2023","18363","","TestInventory","TestInventory","","","Create a new Category","Create a new Category from Add button "
"passed","Fri Jul 07 11:42:11 IST 2023","Fri Jul 07 11:42:26 IST 2023","14474","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order","Checking Input in Track Order"
"passed","Fri Jul 07 11:26:16 IST 2023","Fri Jul 07 11:27:13 IST 2023","57417","","TestOrder","TestOrder","","","Checking Order synchronization  ","Checking Order synchronization after creating a New Order for store"
"passed","Fri Jul 07 11:42:55 IST 2023","Fri Jul 07 11:43:08 IST 2023","12881","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order","Checking Input in Track Order"
"failed","Fri Jul 07 13:27:46 IST 2023","Fri Jul 07 13:28:31 IST 2023","45098","","TestReporting","TestReporting","","","test_02_new_entry_5____Automation__Item_73____AT_IT_73____Silver_Zipper_Supplier___2000___2023_07_07___10___Good____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Jul 07 12:26:15 IST 2023","Fri Jul 07 12:26:38 IST 2023","23944","","TestVendor","TestVendors","","","Deleting a Vendor ","Deleting a Vendor"
"passed","Fri Jul 07 13:40:07 IST 2023","Fri Jul 07 13:40:37 IST 2023","29663","","TestMemberManagement","TestMemberManagement","","","test_login_newMember_2___UserTest_32____Product_Manager____user_logintest_auto32___9800000016___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Jul 07 12:27:04 IST 2023","Fri Jul 07 12:27:26 IST 2023","22743","","TestVendor","TestVendors","","","Deleting a Vendor ","Deleting a Vendor"
"passed","Fri Jul 07 12:21:52 IST 2023","Fri Jul 07 12:22:17 IST 2023","24699","","TestInventory","TestInventory","","","Searching the Items ","Searching the Items from the search and adding a new Item to it"
"passed","Fri Jul 07 12:27:52 IST 2023","Fri Jul 07 12:28:15 IST 2023","22641","","TestVendor","TestVendors","","","Deleting a Vendor ","Deleting a Vendor"
"passed","Fri Jul 07 10:50:10 IST 2023","Fri Jul 07 10:50:15 IST 2023","5284","","TestLogin","TestLogin","","","Login With Incorrect Username","Login With Incorrect Username"
"passed","Fri Jul 07 11:39:40 IST 2023","Fri Jul 07 11:40:25 IST 2023","45013","","TestOrder","TestOrder","","","Create a New Order for store","Create a New Order for store"
"passed","Fri Jul 07 13:41:14 IST 2023","Fri Jul 07 13:41:46 IST 2023","32131","","TestMemberManagement","TestMemberManagement","","","test_login_newMember_4___UserTest_34____Inventory_Manager____user_logintest_auto34___9800000018___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Jul 07 10:49:25 IST 2023","Fri Jul 07 10:49:30 IST 2023","5291","","TestLogin","TestLogin","","","Login With Incorrect Username","Login With Incorrect Username"
"passed","Fri Jul 07 10:48:05 IST 2023","Fri Jul 07 10:48:13 IST 2023","7963","","TestLogin","TestLogin","","","test_LoginSuccessful_4___rohit13_latido_com_np____Test_123__","Login Successfully"
"passed","Fri Jul 07 11:43:10 IST 2023","Fri Jul 07 11:43:23 IST 2023","12936","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order","Checking Input in Track Order"
"failed","Fri Jul 07 13:22:57 IST 2023","Fri Jul 07 13:23:45 IST 2023","48254","","TestReporting","TestReporting","","","test_01_new_entry_list_5____Automation__Item_73____AT_IT_73____Silver_Zipper_Supplier___2000___2023_07_07___10___Good____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for new Entry"
"failed","Fri Jul 07 13:24:33 IST 2023","Fri Jul 07 13:25:19 IST 2023","45501","","TestReporting","TestReporting","","","test_02_new_entry_1___Leather00_13____LT_013____Mulchand___Sons___2000___2023_07_07___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Jul 07 12:11:45 IST 2023","Fri Jul 07 12:12:25 IST 2023","39252","","TestInventory","TestInventory","","","Restocking the Items ","Selecting a new Category and restocking the Items "
"passed","Fri Jul 07 11:07:32 IST 2023","Fri Jul 07 11:07:42 IST 2023","10682","","TestDashboard","TestDashboard","","","test_dashboard_06_inactive_user","Checking Inactive User Tiles"
"passed","Fri Jul 07 12:06:55 IST 2023","Fri Jul 07 12:07:13 IST 2023","17834","","TestInventory","TestInventory","","","Create a new Category","Create a new Category from Add button "
"failed","Fri Jul 07 11:54:08 IST 2023","Fri Jul 07 11:54:25 IST 2023","17281","","TestInventDashboard","TestInventDashboard","","","Checking Dashboard data","Checking Dashboard data"
"passed","Fri Jul 07 10:48:51 IST 2023","Fri Jul 07 10:48:57 IST 2023","6097","","TestLogin","TestLogin","","","Login With Invalid Username","Login With Invalid Username"
"passed","Fri Jul 07 12:21:26 IST 2023","Fri Jul 07 12:21:50 IST 2023","24221","","TestInventory","TestInventory","","","Searching the Items ","Searching the Items from the search and adding a new Item to it"
"passed","Fri Jul 07 12:20:59 IST 2023","Fri Jul 07 12:21:24 IST 2023","24480","","TestInventory","TestInventory","","","Searching the Items ","Searching the Items from the search and adding a new Item to it"
"passed","Fri Jul 07 17:33:36 IST 2023","Fri Jul 07 17:34:39 IST 2023","63681","","TestProductManagement","TestProductManagement","","","Add a new Product","Adding a new product into the List. "
"passed","Fri Jul 07 11:38:50 IST 2023","Fri Jul 07 11:39:38 IST 2023","48314","","TestOrder","TestOrder","","","Create a New Order for store","Create a New Order for store"
"passed","Fri Jul 07 12:07:54 IST 2023","Fri Jul 07 12:08:23 IST 2023","28646","","TestInventory","TestInventory","","","Selecting  a new Category","Selecting a new Category from Category Carousel "
"passed","Fri Jul 07 12:31:46 IST 2023","Fri Jul 07 12:32:33 IST 2023","46414","","TestVendor","TestVendors","","","Synchronization a Vendor ","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Jul 07 13:35:38 IST 2023","Fri Jul 07 13:35:54 IST 2023","16075","","TestMemberManagement","TestMemberManagement","","","test_create_new_member_1___UserTest_43____Store_Manager____user_testAuto043___9800000021___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Jul 07 10:48:33 IST 2023","Fri Jul 07 10:48:41 IST 2023","7566","","TestLogin","TestLogin","","","test_LoginUnsuccessful_3___rohit13_latido_com_np____Test_1824__","Login Unsuccessfully"
"passed","Fri Jul 07 11:38:01 IST 2023","Fri Jul 07 11:38:47 IST 2023","46564","","TestOrder","TestOrder","","","Create a New Order for store","Create a New Order for store"
"passed","Fri Jul 07 11:33:11 IST 2023","Fri Jul 07 11:33:56 IST 2023","45656","","TestOrder","TestOrder","","","Create a new Order for existing Customer","Create an Order for existing Customer "
"passed","Fri Jul 07 10:49:32 IST 2023","Fri Jul 07 10:49:38 IST 2023","5637","","TestLogin","TestLogin","","","Login With Incorrect Username","Login With Incorrect Username"
"passed","Fri Jul 07 10:50:18 IST 2023","Fri Jul 07 10:50:23 IST 2023","5764","","TestLogin","TestLogin","","","Login With Incorrect Username","Login With Incorrect Username"
"passed","Fri Jul 07 17:38:01 IST 2023","Fri Jul 07 17:38:58 IST 2023","57423","","TestProductManagement","TestProductManagement","","","Add a new Product","Adding a new product into the List. "
"passed","Fri Jul 07 10:47:55 IST 2023","Fri Jul 07 10:48:03 IST 2023","8095","","TestLogin","TestLogin","","","test_LoginSuccessful_3___rohit13_latido_com_np____Test_123__","Login Successfully"
"passed","Fri Jul 07 13:35:26 IST 2023","Fri Jul 07 13:35:38 IST 2023","11500","","TestMemberManagement","TestMemberManagement","","","testLanding_memberManagement","Verify Landing Page."
"passed","Fri Jul 07 12:12:27 IST 2023","Fri Jul 07 12:13:07 IST 2023","40690","","TestInventory","TestInventory","","","Restocking the Items ","Selecting a new Category and restocking the Items "
"passed","Fri Jul 07 17:39:57 IST 2023","Fri Jul 07 17:40:05 IST 2023","7498","","TestProductManagement","TestProductManagement","","","Verify Product Management Page","To verify Product management page. "
"passed","Fri Jul 07 13:29:17 IST 2023","Fri Jul 07 13:29:30 IST 2023","12751","","TestReporting","TestReporting","","","test_landing","Verify Landing on Reporting Page."
"passed","Fri Jul 07 13:39:07 IST 2023","Fri Jul 07 13:39:31 IST 2023","24131","","TestMemberManagement","TestMemberManagement","","","test_edit_member_5___TestUser_40____Order_Manager____userEdit_auto40___9800000019___Siliguri____Test_123____TestUser_Edited__05____SUPERADMIN___9800000105_","Verify the edits are reflecting correctly after editing."
"passed","Fri Jul 07 17:35:40 IST 2023","Fri Jul 07 17:36:55 IST 2023","74675","","TestProductManagement","TestProductManagement","","","Add a new Product","Adding a new product into the List. "
"passed","Fri Jul 07 13:43:26 IST 2023","Fri Jul 07 13:43:54 IST 2023","27617","","TestMemberManagement","TestMemberManagement","","","test_reset_password_2___TestUser_36____Product_Manager____userPass_auto36___9800000011___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Jul 07 12:09:27 IST 2023","Fri Jul 07 12:09:56 IST 2023","28754","","TestInventory","TestInventory","","","Selecting  a new Category","Selecting a new Category from Category Carousel "
"passed","Fri Jul 07 13:37:46 IST 2023","Fri Jul 07 13:38:09 IST 2023","22922","","TestMemberManagement","TestMemberManagement","","","test_edit_member_2___TestUser_37____Product_Manager____userEdit_auto37___9800000016___Siliguri____Test_123____TestUser_Edited__02____FACTORYMANAGER___9800000102_","Verify the edits are reflecting correctly after editing."
"passed","Fri Jul 07 12:31:35 IST 2023","Fri Jul 07 12:31:44 IST 2023","8967","","TestVendor","TestVendors","","","Verifying landing on Vendor Page",""
"passed","Fri Jul 07 12:32:35 IST 2023","Fri Jul 07 12:33:31 IST 2023","55576","","TestVendor","TestVendors","","","Synchronization a Vendor ","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Jul 07 13:42:55 IST 2023","Fri Jul 07 13:43:24 IST 2023","28842","","TestMemberManagement","TestMemberManagement","","","test_reset_password_1___TestUser_35____Store_Manager____userPass_auto35___9800000010___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Jul 07 17:39:00 IST 2023","Fri Jul 07 17:39:55 IST 2023","54951","","TestProductManagement","TestProductManagement","","","Add a new Product","Adding a new product into the List. "
"passed","Fri Jul 07 11:25:14 IST 2023","Fri Jul 07 11:26:13 IST 2023","59242","","TestOrder","TestOrder","","","Checking Order synchronization  ","Checking Order synchronization after creating a New Order for store"
"passed","Fri Jul 07 11:07:44 IST 2023","Fri Jul 07 11:08:10 IST 2023","25212","","TestDashboard","TestDashboard","","","test_dashboard_07_sumoftotal_user","Checking Total user Active User Tiles"
"passed","Fri Jul 07 10:49:08 IST 2023","Fri Jul 07 10:49:14 IST 2023","6317","","TestLogin","TestLogin","","","Login With Invalid Username","Login With Invalid Username"
"passed","Fri Jul 07 10:48:15 IST 2023","Fri Jul 07 10:48:22 IST 2023","6378","","TestLogin","TestLogin","","","test_LoginUnsuccessful_1___frugal_latido_com_np____Test_103__","Login Unsuccessfully"
"passed","Fri Jul 07 13:42:23 IST 2023","Fri Jul 07 13:42:53 IST 2023","30035","","TestMemberManagement","TestMemberManagement","","","test_login_newMember_6___UserTest_36____Karigar____user_logintest_auto36___9800000020___Siliguri____Test_123__","Check Loging after creating an user."
"failed","Fri Jul 07 13:19:46 IST 2023","Fri Jul 07 13:20:35 IST 2023","49243","","TestReporting","TestReporting","","","test_01_new_entry_list_1___Leather00_13____LT_013____Mulchand___Sons___2000___2023_07_07___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Check for new Entry"
"passed","Fri Jul 07 11:22:11 IST 2023","Fri Jul 07 11:23:09 IST 2023","58527","","TestOrder","TestOrder","","","Checking Order synchronization  ","Checking Order synchronization after creating a New Order for store"
"passed","Fri Jul 07 11:54:42 IST 2023","Fri Jul 07 11:54:54 IST 2023","12083","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Vendors","Comparing Dashboard data with List data for Vendors"
