"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri May 12 15:38:18 IST 2023","Fri May 12 15:38:30 IST 2023","12081","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Vendors",""
"passed","Fri May 12 15:34:36 IST 2023","Fri May 12 15:34:46 IST 2023","9946","","TestDashboard","TestDashboard","","","test_dashboard_active_user",""
"passed","Fri May 12 15:36:50 IST 2023","Fri May 12 15:37:05 IST 2023","14784","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Fri May 12 15:31:46 IST 2023","Fri May 12 15:31:52 IST 2023","6214","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Fri May 12 15:31:12 IST 2023","Fri May 12 15:31:18 IST 2023","5864","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Fri May 12 15:36:36 IST 2023","Fri May 12 15:36:48 IST 2023","12373","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Fri May 12 15:52:33 IST 2023","Fri May 12 15:53:30 IST 2023","57379","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Fri May 12 15:32:24 IST 2023","Fri May 12 15:32:29 IST 2023","5282","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri May 12 15:58:28 IST 2023","Fri May 12 15:59:15 IST 2023","46756","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri May 12 15:36:23 IST 2023","Fri May 12 15:36:36 IST 2023","12395","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Fri May 12 15:35:47 IST 2023","Fri May 12 15:35:57 IST 2023","10778","","TestDashboard","TestDashboard","","","test_dashboard_totalSales",""
"passed","Fri May 12 15:34:58 IST 2023","Fri May 12 15:35:22 IST 2023","24488","","TestDashboard","TestDashboard","","","test_dashboard_sumoftotal_user",""
"passed","Fri May 12 15:57:01 IST 2023","Fri May 12 15:57:58 IST 2023","56614","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Fri May 12 16:02:29 IST 2023","Fri May 12 16:03:11 IST 2023","42225","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri May 12 15:38:01 IST 2023","Fri May 12 15:38:16 IST 2023","15450","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Category",""
"passed","Fri May 12 15:30:54 IST 2023","Fri May 12 15:31:01 IST 2023","7347","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Fri May 12 15:33:02 IST 2023","Fri May 12 15:33:08 IST 2023","5568","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri May 12 15:46:38 IST 2023","Fri May 12 15:47:37 IST 2023","59349","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Fri May 12 15:37:07 IST 2023","Fri May 12 15:37:21 IST 2023","13332","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Fri May 12 15:34:46 IST 2023","Fri May 12 15:34:55 IST 2023","9646","","TestDashboard","TestDashboard","","","test_dashboard_inactive_user",""
"passed","Fri May 12 15:32:09 IST 2023","Fri May 12 15:32:15 IST 2023","5981","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Fri May 12 15:42:37 IST 2023","Fri May 12 15:42:59 IST 2023","22443","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri May 12 15:50:35 IST 2023","Fri May 12 15:51:31 IST 2023","56569","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri May 12 15:32:46 IST 2023","Fri May 12 15:32:53 IST 2023","6404","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri May 12 15:30:32 IST 2023","Fri May 12 15:30:43 IST 2023","10743","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Fri May 12 16:00:06 IST 2023","Fri May 12 16:00:53 IST 2023","47060","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri May 12 16:01:45 IST 2023","Fri May 12 16:02:27 IST 2023","42223","","TestOrder","TestOrder","","","Create a New Order for store",""
"failed","Fri May 12 15:37:47 IST 2023","Fri May 12 15:38:01 IST 2023","13577","","TestInventDashboard","TestInventDashboard","","","Checking Dashboard data",""
"passed","Fri May 12 15:31:54 IST 2023","Fri May 12 15:31:59 IST 2023","5509","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Fri May 12 15:31:36 IST 2023","Fri May 12 15:31:43 IST 2023","7172","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"failed","Fri May 12 15:35:24 IST 2023","Fri May 12 15:35:34 IST 2023","10182","","TestDashboard","TestDashboard","","","test_dashboard_totalOrder",""
"passed","Fri May 12 15:59:17 IST 2023","Fri May 12 16:00:04 IST 2023","46930","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri May 12 15:33:10 IST 2023","Fri May 12 15:33:15 IST 2023","4954","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"failed","Fri May 12 15:54:30 IST 2023","Fri May 12 15:56:04 IST 2023","93915","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Fri May 12 15:36:00 IST 2023","Fri May 12 15:36:09 IST 2023","9791","","TestDashboard","TestDashboard","","","test_dashboard_totalUser",""
"passed","Fri May 12 15:42:12 IST 2023","Fri May 12 15:42:35 IST 2023","22860","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri May 12 15:32:39 IST 2023","Fri May 12 15:32:44 IST 2023","5528","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri May 12 15:31:20 IST 2023","Fri May 12 15:31:26 IST 2023","5740","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"broken","Fri May 12 15:43:01 IST 2023","Fri May 12 15:43:29 IST 2023","27074","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Fri May 12 15:41:22 IST 2023","Fri May 12 15:41:44 IST 2023","22073","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri May 12 15:49:37 IST 2023","Fri May 12 15:50:32 IST 2023","55609","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri May 12 15:32:17 IST 2023","Fri May 12 15:32:22 IST 2023","4673","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri May 12 15:40:54 IST 2023","Fri May 12 15:41:22 IST 2023","27975","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri May 12 15:45:35 IST 2023","Fri May 12 15:46:36 IST 2023","60974","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Fri May 12 15:47:40 IST 2023","Fri May 12 15:48:35 IST 2023","55579","","TestOrder","TestOrder","","","Create a New Order for store",""
"broken","Fri May 12 15:58:00 IST 2023","Fri May 12 15:58:28 IST 2023","28124","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri May 12 16:04:46 IST 2023","Fri May 12 16:05:31 IST 2023","44539","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri May 12 15:31:28 IST 2023","Fri May 12 15:31:34 IST 2023","6250","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Fri May 12 15:51:33 IST 2023","Fri May 12 15:52:30 IST 2023","57193","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri May 12 15:37:23 IST 2023","Fri May 12 15:37:36 IST 2023","13318","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Fri May 12 15:56:04 IST 2023","Fri May 12 15:56:59 IST 2023","55175","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Fri May 12 16:04:01 IST 2023","Fri May 12 16:04:44 IST 2023","43642","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri May 12 15:48:37 IST 2023","Fri May 12 15:49:35 IST 2023","57407","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri May 12 15:41:46 IST 2023","Fri May 12 15:42:10 IST 2023","23556","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Fri May 12 16:00:55 IST 2023","Fri May 12 16:01:43 IST 2023","47592","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Fri May 12 15:32:55 IST 2023","Fri May 12 15:33:00 IST 2023","5177","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri May 12 15:32:32 IST 2023","Fri May 12 15:32:37 IST 2023","5122","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Fri May 12 15:30:43 IST 2023","Fri May 12 15:30:51 IST 2023","8412","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Fri May 12 15:43:29 IST 2023","Fri May 12 15:44:31 IST 2023","61896","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Fri May 12 15:31:03 IST 2023","Fri May 12 15:31:10 IST 2023","7051","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Fri May 12 15:32:01 IST 2023","Fri May 12 15:32:07 IST 2023","5785","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Fri May 12 16:03:13 IST 2023","Fri May 12 16:03:58 IST 2023","45140","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Fri May 12 15:44:33 IST 2023","Fri May 12 15:45:33 IST 2023","60116","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Fri May 12 15:53:32 IST 2023","Fri May 12 15:54:27 IST 2023","55487","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Fri May 12 15:35:34 IST 2023","Fri May 12 15:35:45 IST 2023","10168","","TestDashboard","TestDashboard","","","test_dashboard_totalPending",""
